,Unnamed: 0,datetime,city,state,country,shape,duration (seconds)
1191,32802,2014-03-21 21:00:00,shirley,ny,us,chevron,180.0
1192,32823,2000-03-02 23:42:00,pearl river,ny,us,oval,16200.0
1193,32832,2002-03-02 19:15:00,whitestone,ny,us,teardrop,120.0
1194,32867,2006-03-02 11:07:00,ronkonkoma,ny,us,circle,6.0
1195,32947,2014-03-02 01:30:00,middlesex,ny,us,teardrop,1800.0
1196,32973,1997-03-22 21:30:00,unadilla,ny,us,light,2.0
1197,33051,2009-03-22 20:51:00,vestal,ny,us,formation,15.0
1198,33091,2013-03-22 19:56:00,staten island,ny,,fireball,10.0
1199,33147,2002-03-23 11:07:00,allegany,ny,us,changing,600.0
1200,33153,2003-03-23 11:59:00,windsor,ny,us,changing,420.0
1201,33181,2007-03-23 23:40:00,buffalo,ny,us,unknown,3.0
1202,33186,2008-03-23 08:30:00,liverpool,ny,us,oval,300.0
1203,33215,2012-03-23 01:00:00,franklin square,ny,us,circle,15.0
1204,33238,2013-03-23 19:59:00,ithaca,ny,us,fireball,3.0
1205,33262,1984-03-24 08:00:00,newburgh,ny,us,circle,1500.0
1206,33265,1996-03-24 19:25:00,medford,ny,us,,20.0
1207,33280,2000-03-24 03:15:00,syracuse,ny,us,light,2.0
1208,33285,2000-03-24 20:27:00,woodbury (long island),ny,us,unknown,8.0
1209,33292,2003-03-24 16:00:00,mt.morris,ny,,oval,980.0
1210,33320,2008-03-24 05:00:00,campbell hall,ny,us,triangle,1800.0
1211,33357,2012-03-24 07:00:00,wainscott,ny,us,light,4500.0
1212,33358,2012-03-24 07:00:00,wainscott,ny,us,light,4500.0
1213,33372,2012-03-24 21:15:00,farmington,ny,us,triangle,240.0
1214,33376,2012-03-24 22:00:00,fresh meadows,ny,us,light,300.0
1215,33456,2005-03-25 22:00:00,hamburg,ny,us,circle,10.0
1216,33467,2006-03-25 21:00:00,amherst,ny,us,circle,120.0
1217,33536,2014-03-25 01:00:00,wallkill,ny,us,oval,120.0
1218,33564,1998-03-26 21:30:00,westhampton,ny,us,unknown,10.0
1219,33590,2004-03-26 10:00:00,east northport,ny,us,triangle,7.0
1220,33683,1984-03-27 20:00:00,mettacahonts,ny,us,formation,1200.0
1221,33684,1984-03-27 23:00:00,rosendale,ny,us,circle,1800.0
1222,33699,1998-03-27 23:00:00,clifton park (30 min north of albany),ny,us,other,900.0
1223,33709,2001-03-27 21:00:00,lowman,ny,us,disk,300.0
1224,33727,2004-03-27 18:30:00,canandaigua,ny,us,disk,2.0
1225,33785,2012-03-27 05:05:00,newburgh,ny,us,other,1200.0
1226,33813,2014-03-27 05:20:00,homer,ny,us,disk,15.0
1227,33866,2004-03-28 04:00:00,east northport,ny,us,disk,5.0
1228,33892,2007-03-28 17:15:00,rochester,ny,us,other,600.0
1229,34019,2005-03-29 23:00:00,nassau (long island),ny,us,light,1500.0
1230,34033,2007-03-29 22:00:00,fresh meadows,ny,us,oval,1200.0
1231,34067,2011-03-29 20:00:00,oakdale,ny,us,circle,300.0
1232,34084,2012-03-29 22:40:00,harrison/armonk/mt kisco/somers,ny,,formation,1080.0
1233,34093,2013-03-29 21:00:00,avon/rushford,ny,,diamond,360.0
1234,34100,2013-03-29 23:30:00,yonkers,ny,us,light,300.0
1235,34101,2013-03-29 23:30:00,yonkers,ny,us,light,300.0
1236,34131,1997-03-30 00:45:00,cobleskill,ny,us,light,240.0
1237,34145,2000-03-30 23:30:00,angelica,ny,us,fireball,15.0
1238,34170,2004-03-30 12:40:00,buffalo,ny,us,cigar,10.0
1239,34181,2005-03-30 22:00:00,clyde,ny,us,formation,30.0
1240,34208,2008-03-30 14:00:00,flushing,ny,us,cylinder,20.0
1241,34212,2008-03-30 22:30:00,sayville,ny,us,disk,360.0
1242,34213,2008-03-30 22:45:00,mattituck,ny,us,triangle,600.0
1243,34270,2013-03-30 21:23:00,canajoharie,ny,us,triangle,30.0
1244,34317,2000-03-31 14:00:00,west nyack,ny,us,other,15.0
1245,34375,2007-03-31 22:00:00,kennedy,ny,us,oval,7200.0
1246,34376,2007-03-31 23:15:00,gerry/ellington,ny,,disk,900.0
1247,34381,2009-03-31 00:11:00,new york city,ny,us,unknown,2.0
1248,34438,2014-03-31 04:00:00,binghamton,ny,us,chevron,600.0
1249,34449,2014-03-31 21:25:00,new york city,ny,us,light,240.0
1250,34457,1994-03-03 00:00:00,albany,ny,us,rectangle,21600.0
1251,34490,2004-03-03 13:02:00,allegany,ny,us,circle,300.0
1252,34580,2012-03-03 23:30:00,albany,ny,us,triangle,60.0
1253,34641,2003-03-04 21:30:00,clifton park,ny,,unknown,120.0
1254,34645,2004-03-04 17:20:00,queensbury,ny,us,sphere,300.0
1255,34662,2005-03-04 22:30:00,albion,ny,us,light,120.0
1256,34702,2010-03-04 23:45:00,ballston lake,ny,us,fireball,2.0
1257,34707,2011-03-04 11:15:00,new york city (queens),ny,us,unknown,1200.0
1258,34708,2011-03-04 11:20:00,new york city (time square),ny,us,circle,1800.0
1259,34746,1992-03-06 00:00:00,new york city (bronx),ny,us,fireball,60.0
1260,34775,2004-03-05 00:56:00,white plains,ny,us,changing,5.0
1261,34795,2005-03-05 21:00:00,elmira,ny,us,circle,2.0
1262,34797,2006-03-05 04:00:00,edwards,ny,us,light,7200.0
1263,34848,2010-03-05 17:20:00,hicksville,ny,us,oval,90.0
1264,34876,2012-03-05 20:05:00,middletown,ny,us,light,5.0
1265,34892,2013-03-05 20:55:00,walworth,ny,us,other,30.0
1266,34944,2001-03-06 19:00:00,marcy,ny,us,disk,600.0
1267,34971,2005-03-06 00:00:00,schroon lake,ny,us,disk,7200.0
1268,34986,2006-03-06 16:00:00,fort edward,ny,us,other,30.0
1269,35063,2013-03-06 23:00:00,henrietta,ny,us,rectangle,180.0
1270,35080,1995-03-07 15:00:00,geneva (canada),ny,us,light,2700.0
1271,35131,2001-03-07 21:30:00,hamburg,ny,us,disk,300.0
1272,35186,2006-03-07 20:10:00,lisbon,ny,us,light,30.0
1273,35206,2009-03-07 16:14:00,montauk,ny,us,other,240.0
1274,35222,2010-03-07 21:17:00,liverpool,ny,us,changing,60.0
1275,35243,2012-03-07 21:14:00,greenlawn,ny,us,disk,120.0
1276,35247,2012-03-07 23:20:00,new york,ny,us,disk,1200.0
1277,35261,2014-03-07 00:20:00,kingston,ny,us,fireball,120.0
1278,35344,2006-03-08 20:00:00,poughkeepsie,ny,us,triangle,900.0
1279,35372,2008-03-08 19:30:00,maybrook,ny,us,disk,15.0
1280,35387,2009-03-08 19:30:00,new york city (city island) (queens),ny,us,light,1200.0
1281,35409,2012-03-08 20:00:00,sloatsburg,ny,us,light,600.0
1282,35414,2013-03-08 07:56:00,caniste,ny,,light,180.0
1283,35469,2000-03-09 21:20:00,elmira,ny,us,disk,25.0
1284,35476,2002-03-09 03:25:00,syracuse,ny,us,fireball,300.0
1285,35490,2004-03-09 20:00:00,otego,ny,us,sphere,3600.0
1286,35520,2007-03-09 19:30:00,holland,ny,us,circle,90.0
1287,35580,2013-03-09 19:00:00,syracuse,ny,us,light,300.0
1288,35605,2014-03-09 20:45:00,commack,ny,us,fireball,240.0
1289,35647,1999-04-10 21:50:00,saratoga lake,ny,us,oval,720.0
1290,35660,2002-04-10 19:46:00,saratoga springs,ny,us,light,7200.0
1291,35670,2003-04-10 12:10:00,yaphank,ny,us,other,10.0
1292,35714,2008-04-10 21:45:00,hague,ny,us,triangle,2700.0
1293,35725,2009-04-10 02:23:00,new york city (bronx),ny,us,,60.0
1294,35734,2010-04-10 01:04:00,new york city (queens),ny,us,oval,900.0
1295,35763,2012-04-10 20:00:00,wappingers falls,ny,us,light,900.0
1296,35834,2002-04-11 21:10:00,watertown,ny,us,other,20.0
1297,35900,2010-04-11 21:00:00,hudson,ny,us,triangle,600.0
1298,35951,2013-04-11 23:40:00,deerfield &amp; utica,ny,,light,600.0
1299,35965,2014-04-11 20:00:00,rochester (?),ny,us,light,600.0
1300,36017,1982-04-01 04:00:00,siamese ponds wilderness,ny,,disk,600.0
1301,36019,1985-04-01 15:00:00,new york city,ny,us,changing,600.0
1302,36030,1991-04-01 19:00:00,mahopac,ny,us,light,300.0
1303,36035,1992-04-01 13:00:00,wantagh,ny,us,rectangle,180.0
1304,36051,1996-04-01 23:00:00,purchase,ny,us,triangle,1800.0
1305,36071,1999-04-01 20:00:00,warrensburg,ny,us,rectangle,300.0
1306,36074,1999-04-01 23:00:00,new york city (staten island),ny,us,other,7200.0
1307,36226,2013-04-01 22:00:00,forest hills (queens),ny,us,light,180.0
1308,36230,2014-04-01 08:45:00,centralia,ny,us,other,60.0
1309,36240,2014-04-01 22:00:00,auburn,ny,us,triangle,900.0
1310,36295,2004-04-12 20:00:00,plainview,ny,us,rectangle,1200.0
1311,36334,2008-04-12 21:20:00,commack,ny,us,light,1200.0
1312,36351,2010-04-12 00:00:00,camillus,ny,us,cigar,600.0
1313,36370,2012-04-12 19:00:00,buffalo,ny,us,other,180.0
1314,36432,1998-04-13 07:00:00,binghamton,ny,us,other,180.0
1315,36465,2003-04-13 22:00:00,new york city,ny,us,light,120.0
1316,36485,2006-04-13 22:00:00,jamestown,ny,us,triangle,15.0
1317,36487,2007-04-13 02:00:00,warwick,ny,us,,5.0
1318,36568,1966-04-14 22:30:00,geneva,ny,us,disk,60.0
1319,36569,1967-04-14 22:30:00,westbury (long island),ny,us,formation,1200.0
1320,36592,1999-04-14 20:15:00,new york city (brooklyn),ny,us,light,3.0
1321,36609,2001-04-14 22:30:00,long beach,ny,us,circle,180.0
1322,36682,2010-04-14 06:30:00,andover,ny,us,cylinder,20.0
1323,36683,2010-04-14 09:50:00,auburn,ny,us,changing,55.0
1324,36691,2010-04-14 22:00:00,auburn,ny,us,changing,60.0
1325,36740,2013-04-14 00:00:00,kingston,ny,us,circle,10.0
1326,36749,2013-04-14 20:53:00,hudson falls,ny,us,unknown,3.0
1327,36792,1970-04-15 21:30:00,east aurora,ny,us,egg,300.0
1328,36813,1977-04-15 23:00:00,clearence center,ny,,oval,300.0
1329,36818,1979-04-15 08:00:00,monterey,ny,us,rectangle,300.0
1330,36823,1983-04-15 12:00:00,katonah,ny,us,sphere,30.0
1331,36845,1990-04-15 22:00:00,thornwood,ny,us,light,300.0
1332,37067,2011-04-15 19:00:00,campville,ny,us,light,900.0
1333,37070,2011-04-15 23:50:00,new york city,ny,us,circle,900.0
1334,37076,2012-04-15 14:00:00,bohemia,ny,us,oval,180.0
1335,37082,2012-04-15 23:30:00,bethpage,ny,us,circle,1200.0
1336,37141,2000-04-16 12:00:00,new york city (brooklyn),ny,us,disk,15.0
1337,37146,2001-04-16 11:00:00,new york city (brooklyn),ny,us,disk,12.0
1338,37148,2001-04-16 13:00:00,new york city (brooklyn),ny,us,sphere,15.0
1339,37158,2003-04-16 11:00:00,new york city (brooklyn),ny,us,disk,15.0
1340,37159,2003-04-16 21:00:00,plattsburgh,ny,us,circle,60.0
1341,37171,2004-04-16 20:05:00,kingston (ny thruway&#44 i-87),ny,us,circle,120.0
1342,37187,2005-04-16 18:27:00,pelham manor,ny,us,other,120.0
1343,37194,2005-04-16 22:00:00,kinderhook,ny,us,changing,2.0
1344,37301,2012-04-16 23:33:00,bethpage,ny,us,flash,1.0
1345,37303,2013-04-16 00:15:00,johnsonville,ny,us,changing,1200.0
1346,37416,2007-04-17 16:00:00,new york city (bronx),ny,us,disk,82.0
1347,37421,2007-04-17 23:00:00,norfork,ny,,unknown,2.0
1348,37431,2008-04-17 20:30:00,croghan,ny,us,formation,30.0
1349,37466,2010-04-17 22:12:00,angola,ny,us,triangle,3600.0
1350,37516,2014-04-17 23:30:00,vestal,ny,us,light,900.0
1351,37517,1933-04-18 19:00:00,new york worlds fair,ny,,light,1800.0
1352,37553,2002-04-18 21:45:00,buffalo (south of),ny,us,formation,15.0
1353,37587,2007-04-18 20:00:00,oswego,ny,us,light,30.0
1354,37628,2011-04-18 22:05:00,new york city (queens),ny,us,triangle,7.0
1355,37631,2012-04-18 10:30:00,niagara falls,ny,us,circle,90.0
1356,37637,2012-04-18 20:30:00,saugerties,ny,us,unknown,60.0
1357,37678,1989-04-19 20:00:00,new york city,ny,us,other,600.0
1358,37683,1995-04-19 21:44:00,binghamton,ny,us,,5.0
1359,37704,2002-04-19 20:00:00,bloomingburgh,ny,,unknown,37800.0
1360,37719,2004-04-19 21:10:00,ithaca,ny,us,fireball,600.0
1361,37751,2007-04-19 21:00:00,stony brook,ny,us,light,300.0
1362,37772,2009-04-19 09:35:00,manhasset,ny,us,triangle,5.0
1363,37779,2009-04-19 20:55:00,salamanca,ny,us,fireball,180.0
1364,37792,2011-04-19 03:00:00,sea cliff,ny,us,light,30.0
1365,37885,1999-04-20 21:45:00,plattsburgh,ny,us,light,420.0
1366,37914,2002-04-20 22:00:00,cortland,ny,us,unknown,15.0
1367,37933,2004-04-20 20:30:00,bethpage,ny,us,triangle,25.0
1368,37937,2005-04-20 00:00:00,constableville,ny,us,other,120.0
1369,37952,2007-04-20 03:43:00,norwich,ny,us,triangle,5.0
1370,38036,2013-04-20 17:00:00,new york city,ny,us,disk,240.0
1371,38061,2014-04-20 20:35:00,pearl river,ny,us,fireball,300.0
1372,38181,2009-04-21 09:05:00,new york city,ny,us,cylinder,300.0
1373,38208,2012-04-21 17:45:00,bay shore,ny,us,fireball,60.0
1374,38240,2013-04-21 21:50:00,new york city (brooklyn),ny,us,light,15.0
1375,38278,2001-04-02 00:05:00,vestal,ny,us,light,10.0
1376,38282,2001-04-02 22:00:00,barre,ny,,triangle,300.0
1377,38290,2002-04-02 23:30:00,canandaigua,ny,us,light,300.0
1378,38322,2006-04-02 21:00:00,e. northport,ny,,formation,300.0
1379,38335,2008-04-02 20:30:00,new york city (queens),ny,us,light,180.0
1380,38340,2009-04-02 11:30:00,woodside,ny,us,oval,60.0
1381,38355,2011-04-02 00:36:00,springville,ny,us,unknown,4.0
1382,38362,2011-04-02 21:00:00,franklin square/valley stream border,ny,,triangle,5.0
1383,38369,2012-04-02 05:00:00,new york city (queens; bayside),ny,us,cigar,3600.0
1384,38374,2012-04-02 20:42:00,rockaway park,ny,us,cigar,100.0
1385,38390,2014-04-02 00:00:00,westmoreland,ny,us,disk,120.0
1386,38397,2014-04-02 18:30:00,saugerties,ny,us,circle,600.0
1387,38406,1967-04-22 21:00:00,gibson,ny,us,oval,180.0
1388,38472,2006-04-22 03:15:00,fairport,ny,us,,10.0
1389,38490,2007-04-22 14:00:00,new york city (central park),ny,us,light,60.0
1390,38508,2008-04-22 21:40:00,horseheads,ny,us,circle,9000.0
1391,38527,2010-04-22 23:00:00,lagrangeville,ny,us,cigar,300.0
1392,38580,2014-04-22 20:50:00,cocoa beach,ny,,fireball,180.0
1393,38599,1984-04-23 05:30:00,auburn,ny,us,triangle,10.0
1394,38615,1998-04-23 04:01:00,oneonta,ny,us,light,240.0
1395,38635,2001-04-23 21:30:00,lancaster,ny,us,flash,900.0
1396,38640,2002-04-23 23:34:00,new york city,ny,us,changing,600.0
1397,38650,2004-04-23 19:30:00,coram,ny,us,triangle,120.0
1398,38681,2008-04-23 00:00:00,orchard park,ny,us,changing,600.0
1399,38688,2008-04-23 18:00:00,riverhead,ny,us,cylinder,600.0
1400,38734,2012-04-23 21:46:00,new york city (manhattan),ny,us,,300.0
1401,38749,2013-04-23 23:00:00,clinton,ny,us,triangle,120.0
1402,38766,1992-04-24 04:30:00,hamburg,ny,us,disk,120.0
1403,38796,2001-04-24 19:20:00,robert moses causway north landfall,ny,,unknown,120.0
1404,38812,2003-04-24 22:01:00,hammond,ny,us,unknown,1200.0
1405,38826,2005-04-24 19:45:00,hyde park,ny,us,fireball,2.0
1406,38828,2005-04-24 19:55:00,mattituck,ny,us,oval,15.0
1407,38857,2008-04-24 19:49:00,thornwood,ny,us,light,10.0
1408,38873,2009-04-24 20:00:00,wading river,ny,us,formation,120.0
1409,38880,2010-04-24 03:00:00,east islip,ny,us,sphere,60.0
1410,38966,1994-04-25 22:00:00,oswego,ny,us,triangle,60.0
1411,38975,1997-04-26 00:00:00,new york city (brooklyn),ny,us,other,1200.0
1412,39011,2003-04-25 20:10:00,east meadow,ny,us,disk,10.0
1413,39041,2007-04-25 07:30:00,jamesport,ny,us,oval,5.0
1414,39065,2009-04-25 21:30:00,flushing,ny,us,diamond,3600.0
1415,39092,2012-04-25 23:15:00,circleville,ny,us,triangle,600.0
1416,39214,2009-04-26 17:00:00,new york city (brooklyn),ny,us,circle,14.0
1417,39229,2011-04-26 21:00:00,rockland,ny,us,light,10.0
1418,39322,2002-04-27 13:10:00,germantown,ny,us,sphere,360.0
1419,39398,2012-04-27 21:00:00,new york city (brooklyn),ny,us,light,480.0
1420,39494,2001-04-28 13:00:00,new york city (brooklyn),ny,us,oval,10.0
1421,39495,2001-04-28 13:00:00,new york city (brooklyn),ny,us,oval,10.0
1422,39522,2004-04-28 20:32:00,keeseville,ny,us,light,16.0
1423,39527,2004-04-28 23:00:00,bristol/canandaigua,ny,,other,10800.0
1424,39628,2000-04-29 22:29:00,floral park,ny,us,disk,15.0
1425,39696,2005-04-29 23:00:00,new york city (brooklyn),ny,us,circle,900.0
1426,39701,2006-04-29 13:40:00,binghamton,ny,us,unknown,20.0
1427,39705,2006-04-29 19:30:00,new york city (brooklyn),ny,us,cigar,180.0
1428,39706,2006-04-29 19:30:00,new york city (brooklyn),ny,us,cigar,480.0
1429,39707,2006-04-29 19:30:00,new york city (brooklyn),ny,us,cigar,600.0
1430,39735,2008-04-29 14:30:00,phelps,ny,us,cigar,30.0
1431,39750,2010-04-29 03:00:00,massapequa,ny,us,light,300.0
1432,39763,2011-04-29 22:30:00,corning,ny,us,light,10800.0
1433,39779,2012-04-29 22:45:00,elmsford,ny,us,fireball,180.0
1434,39796,2014-04-29 05:00:00,lysander,ny,us,light,3600.0
1435,39828,1999-04-30 14:45:00,findley lake,ny,us,circle,5.0
1436,39855,2004-04-30 15:00:00,new york city (manhattan),ny,us,sphere,300.0
1437,39927,2011-04-30 09:00:00,pennellville,ny,us,light,60.0
1438,40095,2013-04-03 23:15:00,lancaster,ny,us,sphere,1800.0
1439,40105,2014-04-03 20:15:00,pine bush,ny,us,unknown,60.0
1440,40120,1985-04-04 20:00:00,stone ridge,ny,us,other,1500.0
1441,40315,2001-04-05 04:30:00,miller place,ny,us,disk,120.0
1442,40319,2002-04-05 05:00:00,new york city (brooklyn),ny,us,light,15.0
1443,40320,2002-04-05 19:00:00,depew,ny,us,triangle,240.0
1444,40470,1978-04-06 20:00:00,chittenango,ny,us,fireball,21600.0
1445,40509,2004-04-06 15:00:00,new york city (brooklyn),ny,us,other,60.0
1446,40574,2012-04-06 16:41:00,carmel,ny,us,unknown,10.0
1447,40614,2014-04-06 13:15:00,cornwallville,ny,us,cigar,8.0
1448,40750,2011-04-07 09:00:00,new york,ny,us,cylinder,6.0
1449,40751,2011-04-07 19:00:00,valatie,ny,us,light,300.0
1450,40762,2012-04-07 19:00:00,kingston,ny,us,formation,60.0
1451,40764,2012-04-07 20:45:00,huntington station,ny,us,light,30.0
1452,40803,1999-04-08 20:45:00,manhasset (long island),ny,us,triangle,240.0
1453,40851,2005-04-08 17:00:00,utica,ny,us,circle,5.0
1454,40854,2005-04-08 22:00:00,jamestown,ny,us,unknown,7200.0
1455,40875,2008-04-08 22:45:00,glen cove,ny,us,unknown,20.0
1456,40903,2011-04-08 01:00:00,auburn,ny,us,triangle,600.0
1457,41012,2005-04-09 08:39:00,amityville,ny,us,disk,60.0
1458,41041,2007-04-09 18:05:00,elmsford,ny,us,circle,2.0
1459,41056,2009-04-09 03:20:00,melbrook,ny,,other,15.0
1460,41070,2010-04-09 22:00:00,plainview,ny,us,unknown,300.0
1461,41075,2011-04-09 01:30:00,buffalo,ny,us,circle,15.0
1462,41082,2011-04-09 20:30:00,grand island,ny,,light,30.0
1463,41161,1987-05-10 23:30:00,selden,ny,us,other,20.0
1464,41190,1999-05-10 21:00:00,spencer,ny,us,light,60.0
1465,41191,1999-05-10 22:15:00,forest hills,ny,us,triangle,8.0
1466,41249,2005-05-10 21:15:00,forest hills,ny,us,triangle,4.0
1467,41280,2009-05-10 16:30:00,tobay beach,ny,,circle,600.0
1468,41329,1994-05-11 22:00:00,new york city (brooklyn),ny,us,circle,15.0
1469,41375,2004-05-11 23:00:00,utica (~20 miles north of),ny,us,triangle,40.0
1470,41378,2004-05-11 23:30:00,ithaca,ny,us,triangle,300.0
1471,41424,2009-05-11 23:10:00,new windsor,ny,us,chevron,300.0
1472,41453,2012-05-11 17:00:00,chazy,ny,us,egg,30.0
1473,41488,2013-05-11 23:58:00,ridgewood (queens),ny,us,circle,180.0
1474,41510,1970-05-01 00:00:00,new york city (bronx),ny,us,other,300.0
1475,41511,1970-05-01 00:00:00,new york city (p. s. 54),ny,us,other,180.0
1476,41577,1991-05-01 01:00:00,new york city (brooklyn),ny,us,circle,300.0
1477,41580,1991-05-01 20:00:00,massapequa,ny,us,other,30.0
1478,41591,1995-05-01 18:00:00,killawog,ny,us,light,300.0
1479,41595,1996-05-01 01:00:00,rochester,ny,us,triangle,600.0
1480,41610,1997-05-01 23:00:00,syracuse,ny,us,unknown,7200.0
1481,41614,1998-05-01 18:30:00,new york city (manhattan),ny,us,triangle,600.0
1482,41625,1999-05-01 21:00:00,northport,ny,us,,1200.0
1483,41633,2000-05-01 01:00:00,new york city,ny,us,flash,3.0
1484,41643,2001-05-01 04:30:00,coram,ny,us,light,10.0
1485,41676,2004-05-01 18:30:00,gardner,ny,,sphere,300.0
1486,41680,2004-05-01 21:45:00,new york city (brooklyn),ny,us,sphere,120.0
1487,41705,2006-05-01 21:20:00,carthage,ny,us,sphere,30.0
1488,41713,2007-05-01 03:00:00,new york city (brooklyn),ny,us,circle,30.0
1489,41759,2011-05-01 21:30:00,sound beach,ny,us,light,240.0
1490,41773,2013-05-01 14:00:00,new york city (manhattan),ny,us,flash,300.0
1491,41776,2013-05-01 21:25:00,elmont,ny,us,triangle,1800.0
1492,41815,1965-05-12 21:00:00,massapequa park,ny,us,oval,5.0
1493,41846,1999-05-12 20:55:00,potsdam,ny,us,sphere,40.0
1494,41854,2000-05-12 23:25:00,candor,ny,us,other,300.0
1495,41864,2001-05-12 22:00:00,new york city (staten island),ny,us,formation,180.0
1496,41878,2002-05-12 23:00:00,huntington station,ny,us,light,600.0
1497,41895,2005-05-12 18:30:00,honeoye falls,ny,us,disk,120.0
1498,41927,2009-05-12 21:18:00,new york city (manhattan),ny,us,light,120.0
1499,41967,2012-05-12 21:00:00,yorktown heights,ny,us,circle,900.0
1500,42011,1996-05-13 22:45:00,rochester,ny,us,,2100.0
1501,42073,2005-05-13 00:40:00,blasdell,ny,us,other,1200.0
1502,42089,2007-05-13 18:20:00,new york city (queens),ny,us,unknown,300.0
1503,42119,2011-05-13 21:00:00,olivebridge,ny,us,light,5.0
1504,42132,2012-05-13 21:00:00,mechanicville,ny,us,circle,3600.0
1505,42159,1995-05-14 20:37:00,silver beach,ny,us,,1500.0
1506,42167,2000-05-14 03:00:00,eastchester (visible from),ny,us,circle,60.0
1507,42222,2007-05-14 19:30:00,new york city,ny,us,light,7200.0
1508,42223,2007-05-14 21:00:00,new york city (queens),ny,us,light,7200.0
1509,42255,2010-05-14 21:12:00,saugerties,ny,us,light,180.0
1510,42261,2011-05-14 02:50:00,new york city (brooklyn),ny,us,changing,1200.0
1511,42279,2013-05-14 04:00:00,highland mills,ny,us,light,120.0
1512,42298,1963-05-15 07:00:00,new york city (brooklyn),ny,us,other,600.0
1513,42330,1974-05-15 01:30:00,esopus,ny,us,other,5.0
1514,42332,1974-05-15 15:15:00,howard beach,ny,us,disk,30.0
1515,42354,1980-05-15 17:40:00,yonkers,ny,us,triangle,180.0
1516,42363,1983-05-15 00:00:00,roslyn,ny,us,disk,180.0
1517,42374,1986-05-15 17:40:00,new york city (manhattan),ny,us,chevron,2400.0
1518,42388,1989-05-15 21:30:00,barneveld,ny,us,triangle,14400.0
1519,42415,1995-05-15 18:00:00,claverack (east rt.23),ny,us,triangle,120.0
1520,42416,1995-05-15 18:30:00,killawog,ny,us,light,240.0
1521,42436,1997-05-15 21:00:00,great river,ny,us,oval,2700.0
1522,42447,1998-05-15 20:00:00,new york city (bronx),ny,us,oval,180.0
1523,42452,1998-05-16 00:00:00,rose,ny,us,triangle,60.0
1524,42468,2000-05-15 20:00:00,new rochelle,ny,us,circle,5.0
1525,42481,2001-05-15 13:00:00,new york city (manhattan),ny,us,oval,2700.0
1526,42485,2001-05-15 21:00:00,watkins glen,ny,us,circle,900.0
1527,42487,2001-05-15 22:45:00,mallory,ny,us,flash,2.0
1528,42503,2002-05-15 23:00:00,ballston lake/malta,ny,,unknown,900.0
1529,42504,2002-05-15 23:30:00,glen head,ny,us,triangle,35.0
